u_brthyr,age_5,sc1714,ws1_2012,ws1_2032,ws1_2034,ws1_2036,ws1_2038,ws1cal01,ws1cal02,ws1cal03,ws1cal04,ws1imp04,ws2cal01,ws2cal02,ws2cal03,ws2cal04,ws2imp04,ws1_2024,vetstat,ws1_2028,ws1impo5,ws2impo5,ws1_wks4,ws1_wks3,ws1_wks2,ws1_wks1,fnlwgt_5,u_brthmn,rsncode,ws1_2026,agric1,trans1,trade1,finins1,service1,public1,profes1,manage1,cleric1,labor1,other1,educ,nrace,nmar,health,srvperd,nvstat,kwage,mhrs4,w4,mhrs3,w3,mhrs2,w2,mhrs1,w1,agesq,edsq,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12
1947,35,3,3,2900,2900,2900,,,,,,,,,,,,40,2,,,,4,5,4,1,49674850,12,1,2,0,0,0,0,1,0,1,0,0,0,0,18,0,0,0,,0,18.125,160,18.125,200,14.5,160,18.125,40,,1225,324,0,0,0,0,0,0,0,0,0,0,0,1
1943,40,1,1,8333,8333,8333,8333,,,,,,,,,,,50,2,,,,4,5,4,5,40272583,9,999,2,0,0,0,1,0,0,0,0,1,0,0,16,0,0,0,,0,41.665001,200,41.665001,250,33.332001,200,41.665001,250,33.332001,1600,256,0,0,0,0,0,0,0,0,1,0,0,0
1947,36,1,1,1200,1500,1200,1500,,1,,1,,,,,,,40,2,7.9899998,,,4,5,4,5,55002675,1,1,1,0,0,0,1,0,0,0,0,0,0,1,12,0,1,0,,0,7.9899998,160,7.5,200,7.5,160,7.5,200,7.5,1296,144,1,0,0,0,0,0,0,0,0,0,0,0
1943,40,1,1,1500,1200,1500,1200,,,,,,,,,,,40,2,7.5,,,4,5,4,5,40967911,6,999,1,0,0,1,0,0,0,0,0,1,0,0,11,0,0,0,,0,7.5,160,9.375,200,6,160,9.375,200,6,1600,121,0,0,0,0,0,1,0,0,0,0,0,0
1954,29,2,,,,,,,,,,,,,,,,,2,,,,,,,,42542382,8,999,,,,,,,,,,,,,16,0,1,0,,0,,,,,,,,,,841,256,0,0,0,0,0,0,0,1,0,0,0,0
1954,29,1,1,367,367,367,367,,,,,,,,,,,40,2,,,,4,5,4,5,,7,999,2,0,0,0,0,1,0,0,0,1,0,0,15,0,1,0,,0,2.29375,160,2.29375,200,1.835,160,2.29375,200,1.835,841,225,0,0,0,0,0,0,1,0,0,0,0,0
1949,34,1,1,504,504,504,504,,,,,,,,,,,40,2,3.3499999,,,4,5,4,5,73927797,3,0,1,0,0,0,0,1,0,0,0,0,0,1,11,1,1,0,,0,3.3499999,160,3.1500001,200,2.52,160,3.1500001,200,2.52,1156,121,0,0,1,0,0,0,0,0,0,0,0,0
1950,33,1,1,992,1240,992,1240,,1,,1,,,,,,,40,2,6.1999998,,,4,5,4,5,51496879,9,1,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,,0,6.1999998,160,6.1999998,200,6.1999998,160,6.1999998,200,6.1999998,1089,144,0,0,0,0,0,0,0,0,1,0,0,0
1946,37,1,1,1400,1750,1400,1750,,1,,1,,,,,,,48,2,7,,,4,5,4,5,42740712,6,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,,0,7,192,7.2916665,240,7.2916665,192,7.2916665,240,7.2916665,1369,196,0,0,0,0,0,1,0,0,0,0,0,0
1944,39,1,3,1045,1045,1045,1045,,,,,,,,,,,40,2,,,,4,5,4,5,54643759,3,0,2,0,0,0,0,1,0,0,0,0,0,1,12,1,0,0,,0,6.53125,160,6.53125,200,5.2249999,160,6.53125,200,5.2249999,1521,144,0,0,1,0,0,0,0,0,0,0,0,0
1948,34,1,1,1400,1750,1400,1750,,1,,1,,,,,,,40,2,8.75,,,4,5,4,5,40701991,10,0,1,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,,0,8.75,160,8.75,200,8.75,160,8.75,200,8.75,1156,144,0,0,0,0,0,0,0,0,0,1,0,0
1944,39,1,1,672,704,986,809,,,,,,,,,,,48,2,4.1599998,,,4,5,4,5,111513666,5,0,1,0,0,0,0,0,0,0,0,0,1,0,12,1,1,0,,0,4.1599998,192,3.5,240,2.9333334,192,5.1354165,240,3.3708334,1521,144,0,0,0,0,1,0,0,0,0,0,0,0
1952,31,1,1,650,,,,,,,,,,,,,,50,2,5.75,,,2,,,,55743654,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,,0,5.75,100,6.5,,,,,,,961,144,1,0,0,0,0,0,0,0,0,0,0,0
1949,34,1,1,1568,1253,1253,1568,,,,,,,,,,,40,1,6.5,,,4,5,4,5,42173380,5,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,1,6.5,160,9.8000002,200,6.2649999,160,7.8312502,200,7.8400002,1156,121,0,0,0,0,1,0,0,0,0,0,0,0
1945,38,1,3,2061,2061,2061,2061,,,,,,,,,,,40,2,,,,4,5,4,5,43723353,1,0,2,0,0,0,0,0,1,1,0,0,0,0,18,0,1,0,,0,12.88125,160,12.88125,200,10.305,160,12.88125,200,10.305,1444,324,1,0,0,0,0,0,0,0,0,0,0,0
1954,28,3,1,1096,1000,,,,,,,,,,,,,40,2,6.8499999,,,4,5,,,39042306,11,999,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,0,6.8499999,160,6.8499999,200,5,,,,,784,144,0,0,0,0,0,0,0,0,0,0,1,0
1948,35,1,1,2000,2500,2000,2500,,1,,1,,,,,,,45,1,,,,4,5,4,5,45850763,9,1,2,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,1,1,11.111111,180,11.111111,225,11.111111,180,11.111111,225,11.111111,1225,144,0,0,0,0,0,0,0,0,1,0,0,0
1951,32,3,1,427,88,,,,,,,,,,,,,24,2,3.5,,,4,2,,,46195170,6,0,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,0,3.5,96,4.4479165,48,1.8333334,,,,,1024,144,0,0,0,0,0,1,0,0,0,0,0,0
1946,37,1,1,3000,3750,3000,3750,,1,,1,,,,,,,40,1,14.54,,,4,5,4,5,41101433,8,0,1,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,1,1,14.54,160,18.75,200,18.75,160,18.75,200,18.75,1369,196,0,0,0,0,0,0,0,1,0,0,0,0
1954,29,1,1,1425,1425,1425,1425,,,,,,,,,,,80,2,,,,4,5,4,1,43817363,6,999,2,0,0,0,0,1,0,1,0,0,0,0,18,0,0,0,,0,4.453125,320,4.453125,400,3.5625,320,4.453125,80,17.8125,841,324,0,0,0,0,0,1,0,0,0,0,0,0
1948,34,1,1,2365,1892,2365,1892,,,,,,,,,,,38,1,,,,4,5,4,5,42971841,12,1,2,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1,1,15.559211,152,15.559211,190,9.9578943,152,15.559211,190,9.9578943,1156,144,0,0,0,0,0,0,0,0,0,0,0,1
1951,32,1,1,1674,2092,1674,2092,,1,,1,,,,,,,45,2,9.3000002,,,4,5,4,5,42173380,4,0,1,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,,0,9.3000002,180,9.3000002,225,9.2977781,180,9.3000002,225,9.2977781,1024,144,0,0,0,1,0,0,0,0,0,0,0,0
1948,34,1,1,365,365,548,365,,,,,,,,,,,40,2,4.5700002,,,4,5,4,5,43113507,11,0,1,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,,0,4.5700002,160,2.28125,200,1.825,160,3.425,200,1.825,1156,49,0,0,0,0,0,0,0,0,0,0,1,0
1946,36,1,1,1550,1550,1550,1550,,,,,,,,,,,40,1,,,,4,5,4,5,41101433,11,1,2,0,1,0,0,0,0,1,0,0,0,0,16,0,0,0,1,1,9.6875,160,9.6875,200,7.75,160,9.6875,200,7.75,1296,256,0,0,0,0,0,0,0,0,0,0,1,0
1951,32,1,1,1300,1300,1300,1300,,,,,,,,,,,40,2,,,,4,5,4,5,106667854,7,1,2,0,0,0,0,0,0,0,0,1,0,0,16,1,0,0,,0,8.125,160,8.125,200,6.5,160,8.125,200,6.5,1024,256,0,0,0,0,0,0,1,0,0,0,0,0
1943,40,,,,,,,,,,,,,,,,,,2,,,,,,,,79622549,3,999,,,,,,,,,,,,,13,0,0,0,,0,,,,,,,,,,1600,169,0,0,1,0,0,0,0,0,0,0,0,0
1954,28,,,,,,,,,,,,,,,,,,1,,,,,,,,73172479,10,999,,,,,,,,,,,,,12,1,1,0,1,1,,,,,,,,,,784,144,0,0,0,0,0,0,0,0,0,1,0,0
1944,38,1,1,2075,1660,2075,1660,,,,,,,,,,,40,2,10,,,4,5,4,5,46108548,12,1,1,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,,0,10,160,12.96875,200,8.3000002,160,12.96875,200,8.3000002,1444,144,0,0,0,0,0,0,0,0,0,0,0,1
1950,33,1,1,1625,,1625,1300,,,,,,,,,,,38,2,9.1000004,,,4,5,4,5,42210263,6,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,1,,0,9.1000004,152,10.690789,190,,152,10.690789,190,6.8421054,1089,144,0,0,0,0,0,1,0,0,0,0,0,0
1950,33,1,1,1650,1650,1550,1550,,,,,,,,,,,40,2,,,,4,5,4,5,39926877,8,0,2,0,0,1,0,0,0,0,0,1,0,0,11,0,0,0,,0,10.3125,160,10.3125,200,8.25,160,9.6875,200,7.75,1089,121,0,0,0,0,0,0,0,1,0,0,0,0
1953,30,1,1,,,800,800,,,,,,,,,,,40,2,,,,,1,4,5,44797401,6,1,2,0,0,1,0,0,0,0,0,1,0,0,13,0,1,1,,0,5,,,40,,160,5,200,4,900,169,0,0,0,0,0,1,0,0,0,0,0,0
1947,36,1,1,889,1046,1458,972,,,,,,,,,,,40,2,,,,4,5,4,5,54643759,6,1,2,0,0,0,0,0,0,0,0,0,1,0,10,1,0,0,,0,5.5562501,160,5.5562501,200,5.23,160,9.1125002,200,4.8600001,1296,100,0,0,0,0,0,1,0,0,0,0,0,0
1952,31,1,1,2200,1600,2000,1600,,,,,,,,,,,60,2,,,,4,5,4,5,58139327,5,0,2,0,1,0,0,0,0,0,0,0,1,0,9,0,1,0,,0,9.166667,240,9.166667,300,5.3333335,240,8.333333,300,5.3333335,961,81,0,0,0,0,1,0,0,0,0,0,0,0
1952,31,2,,,,,,,,,,,,,,,,,2,,,,,,,,43780414,5,0,,,,,,,,,,,,,12,0,0,0,,0,,,,,,,,,,961,144,0,0,0,0,1,0,0,0,0,0,0,0
1943,39,1,1,1200,1500,1200,1500,,1,,1,,,,,,,40,2,7.0500002,,,4,5,4,5,58351729,12,999,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,,0,7.0500002,160,7.5,200,7.5,160,7.5,200,7.5,1521,144,0,0,0,0,0,0,0,0,0,0,0,1
1944,39,1,1,1200,720,960,120,,,,,,,,,,,40,2,6,,,4,5,4,5,40494606,2,1,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,,0,6,160,7.5,200,3.5999999,160,6,200,.60000002,1521,25,0,1,0,0,0,0,0,0,0,0,0,0
1949,34,1,4,2580,2580,2580,2580,,,,,,,,,,,40,2,,,,4,5,4,5,43092191,2,0,2,0,0,0,0,0,1,1,0,0,0,0,18,0,0,0,,0,16.125,160,16.125,200,12.9,160,16.125,200,12.9,1156,324,0,1,0,0,0,0,0,0,0,0,0,0
1949,34,1,1,600,750,600,750,,1,,1,,,,,,,40,2,,,,4,5,4,5,42173380,2,0,2,0,0,1,0,0,0,0,0,1,0,0,12,0,0,0,,0,3.75,160,3.75,200,3.75,160,3.75,200,3.75,1156,144,0,1,0,0,0,0,0,0,0,0,0,0
1948,35,1,2,1800,1800,1800,1800,,,,,,,,,,,40,1,11,,,4,5,4,5,40926724,1,1,1,0,1,0,0,0,0,0,0,1,0,0,12,0,0,0,1,1,11,160,11.25,200,9,160,11.25,200,9,1225,144,1,0,0,0,0,0,0,0,0,0,0,0
1954,29,1,1,600,750,600,750,,1,,1,,,,,,,50,2,3.3499999,,,4,5,4,5,41476869,8,999,1,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,,0,3.3499999,200,3,250,3,200,3,250,3,841,121,0,0,0,0,0,0,0,1,0,0,0,0
1948,35,1,1,2846,2277,2757,2277,,,,,,,,,,,38,2,15.18,,,4,5,4,5,41101433,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,,0,15.18,152,18.723684,190,11.984211,152,18.138159,190,11.984211,1225,169,1,0,0,0,0,0,0,0,0,0,0,0
1951,31,1,2,1360,1700,1360,1395,,,,,,,,,,,40,1,8.9399996,,,4,5,4,5,41931135,12,1,1,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,1,1,8.9399996,160,8.5,200,8.5,160,8.5,200,6.9749999,961,144,0,0,0,0,0,0,0,0,0,0,0,1
1951,31,1,1,1200,1200,1600,1600,,,,,,,,,,,40,2,10,,,4,5,4,5,42303884,12,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,,0,10,160,7.5,200,6,160,10,200,8,961,169,0,0,0,0,0,0,0,0,0,0,0,1
1947,36,1,1,1600,2000,1600,2000,1,1,1,1,,,,,,,40,2,10,1,,4,5,4,5,41098297,7,1,1,0,0,0,0,1,0,1,0,0,0,0,14,0,0,0,,0,10,160,10,200,10,160,10,200,10,1296,196,0,0,0,0,0,0,1,0,0,0,0,0
1943,40,1,1,1777,2222,1777,2222,1,1,1,1,,,,,,,40,1,,,,4,5,4,5,39978169,9,999,2,0,0,0,1,0,0,0,0,1,0,0,12,0,0,0,0,0,11.10625,160,11.10625,200,11.11,160,11.10625,200,11.11,1600,144,0,0,0,0,0,0,0,0,1,0,0,0
1950,33,1,1,2710,3388,2710,3388,1,1,1,1,,,,,,,40,1,16.940001,1,,4,5,4,5,42170163,3,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,16.940001,160,16.9375,200,16.940001,160,16.9375,200,16.940001,1089,144,0,0,1,0,0,0,0,0,0,0,0,0
1951,31,1,1,635,508,635,508,,,,,,,,,,,40,2,3,,,4,5,4,5,57372061,11,0,1,0,0,0,0,1,0,0,0,0,1,0,10,0,1,0,,0,3,160,3.96875,200,2.54,160,3.96875,200,2.54,961,100,0,0,0,0,0,0,0,0,0,0,1,0
1943,40,1,1,2500,2500,2500,2500,,,,,,,,,,,40,2,,,,4,5,4,5,40593775,6,999,2,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,,0,15.625,160,15.625,200,12.5,160,15.625,200,12.5,1600,144,0,0,0,0,0,1,0,0,0,0,0,0
1949,34,2,,,,,,,,,,,,,,,,,1,,,,,,,,50005063,8,1,,,,,,,,,,,,,12,1,0,0,1,1,,,,,,,,,,1156,144,0,0,0,0,0,0,0,1,0,0,0,0
1951,32,1,1,4125,2750,2750,2750,,,,,,,,,,,50,1,6,1,,4,5,4,5,42170163,6,1,1,0,1,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,6,200,20.625,250,11,200,13.75,250,11,1024,196,0,0,0,0,0,1,0,0,0,0,0,0
1946,36,2,,,,,,,,,,,,,,,,,1,,,,,,,,49290501,10,1,,,,,,,,,,,,,12,0,1,0,0,0,,,,,,,,,,1296,144,0,0,0,0,0,0,0,0,0,1,0,0
1952,31,1,1,1527,2425,2511,1416,,,,,,,,,,,50,2,9.1499996,,,4,5,4,5,41788994,3,0,1,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,,0,9.1499996,200,7.6350002,250,9.6999998,200,12.555,250,5.664,961,144,0,0,1,0,0,0,0,0,0,0,0,0
1947,35,1,1,1500,1500,1500,1500,,,,,,,,,,,55,1,,,,4,5,4,5,41361197,11,0,2,0,0,1,0,0,0,0,0,1,0,0,16,0,0,0,1,1,6.818182,220,6.818182,275,5.4545455,220,6.818182,275,5.4545455,1225,256,0,0,0,0,0,0,0,0,0,0,1,0
1954,29,1,3,600,600,600,600,,,,,,,,,,,30,2,,,,4,5,4,5,52221609,6,999,2,0,0,0,0,1,0,1,0,0,0,0,16,1,1,0,,0,5,120,5,150,4,120,5,150,4,841,256,0,0,0,0,0,1,0,0,0,0,0,0
1945,38,1,4,2152,2690,2152,2690,1,1,1,1,,,,,,,50,2,,,,4,5,4,5,40384987,2,0,2,0,0,0,0,1,0,1,0,0,0,0,18,0,0,0,,0,10.76,200,10.76,250,10.76,200,10.76,250,10.76,1444,324,0,1,0,0,0,0,0,0,0,0,0,0
1944,39,1,1,2073,2592,2073,2592,1,1,1,1,,,,,,,40,1,,,,4,5,4,5,38973836,9,1,2,0,0,0,0,1,0,1,0,0,0,0,17,0,0,0,0,0,12.95625,160,12.95625,200,12.96,160,12.95625,200,12.96,1521,289,0,0,0,0,0,0,0,0,1,0,0,0
1953,30,1,1,2190,1460,2190,1460,,,,,,,,,,,50,2,,,,4,5,4,5,44498067,7,0,2,0,0,0,1,0,0,0,0,0,0,1,12,0,0,0,,0,10.95,200,10.95,250,5.8400002,200,10.95,250,5.8400002,900,144,0,0,0,0,0,0,1,0,0,0,0,0
1943,40,1,1,3600,2400,2400,2400,,,,,,,,,,,40,1,15,,,4,5,4,5,37911609,5,999,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,15,160,22.5,200,12,160,15,200,12,1600,324,0,0,0,0,1,0,0,0,0,0,0,0
1944,39,,,,,,,,,,,,,,,,,,1,,,,,,,,42339098,9,1,,,,,,,,,,,,,12,0,0,0,0,0,,,,,,,,,,1521,144,0,0,0,0,0,0,0,0,1,0,0,0
1947,35,1,1,2034,2034,2246,2034,,,,,,,,,,,40,1,12,,,4,5,4,5,42122293,11,1,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,1,1,12,160,12.7125,200,10.17,160,14.0375,200,10.17,1225,169,0,0,0,0,0,0,0,0,0,0,1,0
1951,31,1,1,1250,1000,1250,1000,,,,,,,,,,,40,2,16.610001,1,,4,5,4,5,56548256,11,1,1,0,0,0,0,0,0,0,0,0,1,0,15,0,1,0,,0,16.610001,160,7.8125,200,5,160,7.8125,200,5,961,225,0,0,0,0,0,0,0,0,0,0,1,0
1954,29,1,1,2740,2192,2192,2192,,,,,,,,,,,50,2,10.71,1,,4,5,4,5,40221330,8,999,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,,0,10.71,200,13.7,250,8.7679996,200,10.96,250,8.7679996,841,144,0,0,0,0,0,0,0,1,0,0,0,0
1952,31,1,1,,,600,1500,,,,,,,,,,,40,1,7.5,,,4,3,,,42541994,1,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1,7.5,160,,120,,,,,,961,196,1,0,0,0,0,0,0,0,0,0,0,0
1944,38,1,1,1796,1799,2288,1807,,,,,,,,,,,50,1,,,,4,5,4,5,37610115,11,1,2,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1,1,8.9799995,200,8.9799995,250,7.1960001,200,11.44,250,7.2280002,1444,144,0,0,0,0,0,0,0,0,0,0,1,0
1949,34,1,1,2720,2720,4080,2720,,,,,,,,,,,40,1,,,,4,5,4,5,41507797,7,1,2,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,1,1,17,160,17,200,13.6,160,25.5,200,13.6,1156,324,0,0,0,0,0,0,1,0,0,0,0,0
1947,36,1,2,1779,2669,1779,1779,,,,,,,,,,,40,1,11.12,,,4,5,4,5,40660979,3,1,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,1,1,11.12,160,11.11875,200,13.345,160,11.11875,200,8.8950005,1296,144,0,0,1,0,0,0,0,0,0,0,0,0
1953,30,1,1,3200,2560,3200,2560,,,,,,,,,,,44,2,12,,,4,5,4,5,41132613,2,0,1,0,0,1,0,0,0,1,0,0,0,0,17,0,0,0,,0,12,176,18.181818,220,11.636364,176,18.181818,220,11.636364,900,289,0,1,0,0,0,0,0,0,0,0,0,0
1944,39,1,1,1720,2150,1720,2150,1,1,1,1,,,,,,,40,2,,,,4,5,4,5,43435878,9,1,2,0,0,0,0,1,0,1,0,0,0,0,16,0,0,0,,0,10.75,160,10.75,200,10.75,160,10.75,200,10.75,1521,256,0,0,0,0,0,0,0,0,1,0,0,0
1952,31,1,5,3029,3029,3029,3029,,,,,,,,,,,40,1,,,,4,5,4,5,42170163,7,0,2,0,0,0,0,0,1,0,0,0,1,0,16,0,0,0,1,1,18.93125,160,18.93125,200,15.145,160,18.93125,200,15.145,961,256,0,0,0,0,0,0,1,0,0,0,0,0
1954,29,1,1,2190,1825,2190,1825,,,,,,,,,,,45,2,10.8,,,4,5,4,5,40595140,6,999,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,,0,10.8,180,12.166667,225,8.1111107,180,12.166667,225,8.1111107,841,144,0,0,0,0,0,1,0,0,0,0,0,0
1954,29,,,,,,,,,,,,,,,,,,1,,,,,,,,42751353,5,999,,,,,,,,,,,,,9,0,0,1,1,1,,,,,,,,,,841,81,0,0,0,0,1,0,0,0,0,0,0,0
1952,31,1,1,1975,2469,1975,2469,,,,,,,,,,,44,2,11.45,,,4,5,4,5,44353727,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,,0,11.45,176,11.221591,220,11.222727,176,11.221591,220,11.222727,961,144,0,1,0,0,0,0,0,0,0,0,0,0
1947,36,1,4,1486,1486,1486,1486,,,,,,,,,,,37,2,,,,4,5,4,5,41409148,9,1,2,0,0,0,0,1,0,1,0,0,0,0,16,0,0,0,,0,10.040541,148,10.040541,185,8.0324326,148,10.040541,185,8.0324326,1296,256,0,0,0,0,0,0,0,0,1,0,0,0
1953,29,,,,,,,,,,,,,,,,,,2,,,,,,,,40043635,11,0,,,,,,,,,,,,,10,0,0,0,,0,,,,,,,,,,841,100,0,0,0,0,0,0,0,0,0,0,1,0
1947,36,1,1,950,950,950,950,,,,,,,,,,,40,2,7.25,,,4,5,4,5,41075680,7,0,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,,0,7.25,160,5.9375,200,4.75,160,5.9375,200,4.75,1296,49,0,0,0,0,0,0,1,0,0,0,0,0
1947,36,1,1,2600,2600,2600,2600,,,,,,,,,,,38,2,,,,4,5,4,5,39960746,9,1,2,0,0,0,0,1,0,1,0,0,0,0,16,0,1,0,,0,17.105263,152,17.105263,190,13.684211,152,17.105263,190,13.684211,1296,256,0,0,0,0,0,0,0,0,1,0,0,0
1947,36,1,1,2404,3080,2404,3080,,,,,,,,,,,56,1,11,,,4,5,4,5,41098297,7,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,11,224,10.732142,280,11,224,10.732142,280,11,1296,144,0,0,0,0,0,0,1,0,0,0,0,0
1953,30,3,1,1462,1827,,,,,,,,,,,,,45,2,,,,4,5,,,42387215,5,1,2,0,0,1,0,0,0,1,0,0,0,0,17,0,0,0,,0,8.1222219,180,8.1222219,225,8.1199999,,,,,900,289,0,0,0,0,1,0,0,0,0,0,0,0
1947,36,2,,,,,,,,,,,,,,,,,2,,,,,,,,63376088,7,1,,,,,,,,,,,,,9,1,1,1,,0,,,,,,,,,,1296,81,0,0,0,0,0,0,1,0,0,0,0,0
1946,37,1,1,2326,2326,2326,2326,,,,,,,,,,,40,2,,,,4,5,4,5,41460678,5,0,2,0,1,0,0,0,0,0,0,1,0,0,14,0,0,0,,0,14.5375,160,14.5375,200,11.63,160,14.5375,200,11.63,1369,196,0,0,0,0,1,0,0,0,0,0,0,0
1950,33,1,1,2000,2000,1700,1700,,,,,,,,,,,60,1,7,,,4,5,4,5,43669029,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,7,240,8.333333,300,6.6666665,240,7.0833335,300,5.6666665,1089,144,0,1,0,0,0,0,0,0,0,0,0,0
1949,34,2,,,,,,,,,,,,,,,,,2,,,,,,,,43220866,1,1,,,,,,,,,,,,,18,0,0,0,,0,,,,,,,,,,1156,324,1,0,0,0,0,0,0,0,0,0,0,0
1949,33,1,1,3000,3000,3000,3000,,,,,,,,,,,50,1,,,,4,5,4,5,42577731,11,1,2,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,1,1,15,200,15,250,12,200,15,250,12,1089,196,0,0,0,0,0,0,0,0,0,0,1,0
1945,38,1,1,3901,3901,3901,3901,,,,,,,,,,,40,2,,,,4,5,4,5,41309832,4,1,2,0,0,0,0,1,0,1,0,0,0,0,18,0,0,0,,0,24.38125,160,24.38125,200,19.504999,160,24.38125,200,19.504999,1444,324,0,0,0,1,0,0,0,0,0,0,0,0
1947,36,2,,,,,,,,,,,,,,,,,1,,,,,,,,41098297,10,1,,,,,,,,,,,,,18,0,0,0,1,1,,,,,,,,,,1296,324,0,0,0,0,0,0,0,0,0,1,0,0
1954,29,1,1,1197,1197,1056,1056,,,,,,,,,,,40,2,6.3499999,,,4,5,4,5,49172448,7,999,1,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,,0,6.3499999,160,7.4812498,200,5.9850001,160,6.5999999,200,5.2800002,841,196,0,0,0,0,0,0,1,0,0,0,0,0
1946,37,1,1,743,1485,1485,1485,,,,,,,,,,,40,1,,,,2,5,4,5,42339098,9,1,2,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,1,1,9.2875004,80,9.2875004,200,7.4250002,160,9.28125,200,7.4250002,1369,196,0,0,0,0,0,0,0,0,1,0,0,0
1954,29,,,,,,,,,,,,,,,,,,2,,,,,,,,73081268,5,999,,,,,,,,,,,,,11,1,1,0,,0,,,,,,,,,,841,121,0,0,0,0,1,0,0,0,0,0,0,0
1945,38,,,,,,,,,,,,,,,,,,1,,,,,,,,39402249,5,0,,,,,,,,,,,,,12,0,0,1,1,1,,,,,,,,,,1444,144,0,0,0,0,1,0,0,0,0,0,0,0
1945,38,1,1,849,1378,,,,,,,,,,,,,40,2,7,,,4,5,,,51240680,7,0,1,0,0,0,0,0,0,0,0,0,1,0,11,1,0,0,,0,7,160,5.3062501,200,6.8899999,,,,,1444,121,0,0,0,0,0,0,1,0,0,0,0,0
1950,33,1,1,574,574,574,574,,,,,,,,,,,40,2,3.5899999,,,4,5,4,5,46396939,1,0,1,0,0,0,0,0,1,0,0,0,0,0,12,1,1,0,,0,3.5899999,160,3.5875001,200,2.8699999,160,3.5875001,200,2.8699999,1089,144,1,0,0,0,0,0,0,0,0,0,0,0
1953,30,1,1,,,184,,,,,,,,,,,,50,1,3.3499999,,,,,1,,41969525,3,1,1,0,0,0,0,0,0,0,0,0,1,0,12,1,0,0,1,1,3.3499999,,,,,50,3.6800001,,,900,144,0,0,1,0,0,0,0,0,0,0,0,0
1945,38,2,,,,,,,,,,,,,,,,,1,,,,,,,,41027310,3,0,,,,,,,,,,,,,12,0,0,0,1,1,,,,,,,,,,1444,144,0,0,1,0,0,0,0,0,0,0,0,0
1952,31,1,1,1800,1800,1800,1800,,,,,,,,,,,40,2,,,,4,5,4,5,42151228,7,1,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,,0,11.25,160,11.25,200,9,160,11.25,200,9,961,9,0,0,0,0,0,0,1,0,0,0,0,0
1946,37,1,1,2700,2160,2700,2160,,,,,,,,,,,40,1,,,,4,5,4,5,41027310,3,0,2,0,0,0,0,1,0,1,0,0,0,0,14,0,0,0,1,1,16.875,160,16.875,200,10.8,160,16.875,200,10.8,1369,196,0,0,1,0,0,0,0,0,0,0,0,0
1952,31,,,,,,,,,,,,,,,,,,2,,,,,,,,39926877,5,0,,,,,,,,,,,,,10,0,0,0,,0,,,,,,,,,,961,100,0,0,0,0,1,0,0,0,0,0,0,0
1947,35,1,1,2790,3487,2790,3487,,1,,1,,,,,,,40,2,,,,4,5,4,5,46987766,10,1,2,0,1,0,0,0,0,1,0,0,0,0,16,1,0,0,,0,17.4375,160,17.4375,200,17.434999,160,17.4375,200,17.434999,1225,256,0,0,0,0,0,0,0,0,0,1,0,0
